shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
11.0,1.0,3841.0,MMM,92.85,548584.0,0.020891,691931.0,2012-12-01,64245793.35,2012-12-01,9.8,7.29,AAA,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
73.0,3.0,6726,AIA,55.71,33137.0,-0.1,18900.0,2020-03-01,1052919.0,2020-03-01,8.9,7.1,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,1.0,3519.0,CMI,121.19,360981.0,0.11737,187229.0,2013-07-01,22690282.51,2013-07-01,8.3,5.9,AA,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
11.0,3.0,5990,PDCO,49.36,145998.0,0.035707,99073.0,2016-07-01,4890243.28,2016-07-01,10.0,7.4,AAA,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
11.0,1.0,7363,SRT,7.88,11382.0,0.022049,37537.0,2019-03-01,295791.56,2019-03-01,7.7,6.0,AA,-0.014485042,0.007149233,-0.005788625,0.031336725,1.1,-3.03,-4.1,0.19,2.21
11.0,1.0,7363,SRT,9.8,21021.0,-0.179229,16143.0,2017-11-01,158201.40000000002,2017-11-01,7.7,6.1,AA,-0.0074978,-0.001601825,0.002098283,-0.016665908,3.12,-0.58,-0.08,0.08,-0.87
11.0,1.0,3996.0,AWI,50.51,130864.0,-0.024903,58822.0,2012-11-01,2971099.22,2012-11-01,1.43,4.49,B,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,3.0,9999,CNAT,5.87,184713.0,0.128846,30063.0,2018-03-01,176469.81,2018-03-01,9.2,6.1,AAA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
44.0,1.0,6726.0,PPT,5.73,69999.0,0.008757,142024.0,2012-09-01,813797.52,2012-09-01,9.4,7.0,AAA,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,3.0,3559,LRCX,159.46001,480259.0,0.127484,161723.0,2017-07-01,25788351.19723,2017-07-01,6.8,6.1,A,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
31.0,3.0,7310,WPPGY,105.41,23974.0,-0.044736,13558.0,2017-06-01,1429148.78,2017-06-01,9.4,7.4,AAA,0.010920842,-0.037658425,0.01672225,-0.01494705,0.78,2.23,1.48,0.06,-0.09
11.0,1.0,4612,SRE,110.12,368826.0,-0.031912,273458.0,2018-10-01,30113194.96,2018-10-01,6.716666666666668,6.016666666666667,AA,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
11.0,1.0,7313,TWX,95.35,970977.0,0.046819,778593.0,2018-01-01,74238842.55,2018-01-01,6.9,5.3,A,0.033935708,0.061400858,0.045588258,0.00420215,5.57,-3.15,-1.33,0.12,4.05
11.0,3.0,9999,KIN,8.65,21585.0,-0.02809,28197.0,2018-03-01,243904.05,2018-03-01,8.0,6.1,AA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,1.0,3519,CMI,129.53,350895.0,-0.012653,178650.0,2015-07-01,23140534.5,2015-07-01,10.0,6.8,AAA,-0.043095083,-0.023842558,0.053260867,-0.028371625,1.54,-4.19,-4.13,0.0,9.98
31.0,1.0,3312,MTL,1.81,36587.0,0.005556,86377.0,2016-03-01,156342.37,2016-03-01,5.5,5.9,BBB,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
11.0,3.0,7370.0,MSFT,26.7097,9389131.0,0.003558,8374000.0,2012-12-01,223667027.8,2012-12-01,8.5,6.87,AA,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
11.0,1.0,4911,NEE,91.93,463638.0,0.073698,435182.0,2014-01-01,40006281.260000005,2014-01-01,10.0,8.0,AAA,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
11.0,1.0,3826,A,100.42,272042.0,0.042458,308777.0,2020-08-01,31007386.34,2020-08-01,8.7,6.1,AAA,,,,,7.63,-0.22,-2.96,0.01,0.55
12.0,1.0,7389.0,ACN,82.11,605895.0,0.008227,650078.0,2013-05-01,53377904.58,2013-05-01,9.4,7.5,AAA,0.035481283,-0.028590558,0.034830267,0.010653667,2.8,1.73,2.63,0.0,-2.02
11.0,1.0,4923,SE,39.71,510985.0,0.074986,670209.0,2014-04-01,26613999.39,2014-04-01,8.2,7.0,AA,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
73.0,4.0,6726,IPS,39.48,653.0,0.002092,1650.0,2015-09-01,65141.99999999999,2015-09-01,8.1,6.6,AA,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
11.0,3.0,5990.0,PDCO,36.06,151557.0,0.016061,139490.0,2007-04-01,5030009.4,2007-04-01,3.64,6.07,BB,0.020791025,-0.000785308,,0.00798695,3.49,-2.15,-1.46,0.44,-0.24
11.0,3.0,3559,LRCX,71.91,294147.0,0.027286,162075.0,2014-08-01,11654813.25,2014-08-01,5.8,6.2,A,0.0108125,-0.011560892,-0.0012292,0.001202083,4.24,0.4,-0.45,0.0,0.82
11.0,1.0,4923.0,SE,31.49,733242.0,0.024065,650345.0,2012-01-01,20479364.05,2012-01-01,6.72,6.03,A,0.058726667,-0.0186125,0.022236592,-0.020838567,5.05,2.03,-0.97,0.0,-7.91
73.0,4.0,6726,UPRO,53.39,937898.0,-0.230359,21450.0,2020-02-01,1145215.5,2020-02-01,2.3,4.3,B,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,4931.0,EXC,54.22,765327.0,-0.024995,657922.0,2009-01-01,35672530.84,2009-01-01,6.16,5.74,A,0.020601867,0.008969825,,-0.043113842,-8.12,0.08,-11.29,0.0,-2.18
12.0,1.0,7389,ACN,178.07001,390725.0,-0.025182,637833.0,2019-05-01,113578928.68833,2019-05-01,10.0,6.7,AAA,,,,,-6.94,-1.31,-2.35,0.21,7.56
11.0,3.0,3674.0,TXN,73.93,1169661.0,0.050529,999486.0,2016-11-01,73891999.98,2016-11-01,7.8,6.4,AA,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
11.0,1.0,4612,SRE,127.95,387485.0,0.016606,274155.0,2019-04-01,35078132.25,2019-04-01,6.766666666666667,6.1000000000000005,AA,,,,,3.97,-1.74,2.14,0.21,-2.97
44.0,1.0,6726,PPT,5.23,66853.0,0.012717,106875.0,2018-03-01,558956.25,2018-03-01,8.6,6.3,AAA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
73.0,4.0,6726,MINT,101.57,185817.0,0.002166,96840.0,2018-07-01,9836038.8,2018-07-01,9.7,6.7,AAA,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
12.0,1.0,3861,IMAX,16.54,108379.0,-0.190406,61291.0,2020-01-01,1013753.14,2020-01-01,8.4,6.4,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
11.0,3.0,7370.0,MSFT,63.98,4409458.0,-0.004331,7727530.0,2017-02-01,494407369.4,2017-02-01,9.8,6.3,AAA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,1.0,3825.0,A,51.25,651690.0,0.101415,330792.0,2013-09-01,16953090.0,2013-09-01,10.0,7.7,AAA,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
12.0,1.0,7389,ACN,118.97,379053.0,0.053578,627914.0,2016-05-01,74702928.58,2016-05-01,9.2,7.2,AAA,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
73.0,4.0,6726.0,IRV,19.82,1071.0,-0.00402,500.0,2016-11-01,9910.0,2016-11-01,10.0,6.8,AAA,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
11.0,3.0,5047,HSIC,151.44,115251.0,-0.04267,82415.0,2016-01-01,12480927.6,2016-01-01,8.6,6.3,AAA,-0.059022358,-0.014869525,-0.019587783,0.011446708,-5.77,-3.43,2.09,0.01,1.44
12.0,1.0,2086,CCE,43.23,171868.0,0.062946,483212.0,2017-07-01,20889254.76,2017-07-01,8.6,6.6,AAA,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
11.0,3.0,5990.0,PDCO,37.52,230683.0,0.040488,139490.0,2007-05-01,5233664.800000001,2007-05-01,3.64,6.07,BB,7.5625e-05,0.030301267,,-0.000297267,3.24,0.24,-0.65,0.41,-0.34
11.0,3.0,3366,MATW,40.81,38684.0,-0.005362,27345.0,2014-03-01,1115949.45,2014-03-01,7.8,5.4,AA,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
11.0,3.0,5812,TAST,10.3,43099.0,-0.080357,36539.0,2018-04-01,376351.7,2018-04-01,1.7,4.1,B,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
31.0,1.0,6211,CS,29.7,271857.0,-0.037389,58390.0,2014-05-01,1734183.0,2014-05-01,6.1,5.2,AAA,-0.0066736,0.011971642,0.012461125,0.00747155,2.06,-1.88,-0.13,0.0,0.87
11.0,1.0,3533.0,FTI,51.91,465381.0,0.096304,237479.0,2013-02-01,12327534.89,2013-02-01,6.5,6.9,A,-0.009570975,-0.009874675,0.006692142,0.006675658,1.29,-0.28,0.11,0.0,1.29
11.0,1.0,2621,BCC,28.11,64884.0,0.266216,38975.0,2019-06-01,1095587.25,2019-06-01,10.0,6.3,AAA,,,,,6.93,0.27,-0.72,0.18,-2.3
44.0,1.0,6726.0,PPT,5.42,68519.0,-0.023297,142024.0,2012-11-01,769770.08,2012-11-01,9.4,7.0,AAA,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,3.0,9999,CNAT,6.15,102674.0,-0.244007,15632.0,2014-04-01,96136.8,2014-04-01,9.8,6.6,AAA,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
48.0,1.0,6798.0,PLD,5.79,2855709.0,-0.396603,267005.0,2009-02-01,1545958.95,2009-02-01,10.0,7.3,AAA,-0.011699325,0.017110325,,0.012471183,-10.1,0.05,-6.95,0.01,4.41
31.0,1.0,4619,TGS,2.17,25352.0,-0.132,18235.0,2013-12-01,39569.95,2013-12-01,3.3,4.3,BB,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
11.0,1.0,1311.0,REN,8.36,76251.0,0.066326,76858.0,2013-09-01,642532.88,2013-09-01,6.5,5.1,AAA,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
11.0,1.0,4932,SRE,98.94,241806.0,-0.072858,247580.0,2015-06-01,24495565.2,2015-06-01,7.6,6.5,AA,-0.00169385,-0.019460867,0.032890975,-0.019411225,-1.53,2.9,-0.79,0.0,3.01
11.0,3.0,7370,MSFT,179.21001,9846428.0,0.136326,7583440.0,2020-04-01,1359028358.2344,2020-04-01,10.0,7.3,AAA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,3.0,3366,MATW,55.64,33861.0,0.014033,32113.0,2016-06-01,1786767.32,2016-06-01,6.5,6.3,A,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,3.0,9999.0,CNAT,10.05,13393.0,0.105611,15335.0,2013-09-01,154116.75,2013-09-01,9.3,6.7,AAA,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
11.0,1.0,1311.0,REN,9.22,71104.0,-0.198957,63625.0,2013-04-01,586622.5,2013-04-01,6.1656862750000005,4.775,AA,-0.030219217,0.011294725,0.0250109,-0.002319942,1.55,-2.36,0.45,0.0,0.22
11.0,1.0,3084,WMS,55.48,107666.0,0.134082,69737.0,2020-08-01,3869008.76,2020-08-01,7.1,5.7,A,,,,,7.63,-0.22,-2.96,0.01,0.55
73.0,4.0,6726,IPS,43.26,782.0,0.01193,800.0,2016-05-01,34608.0,2016-05-01,8.1,6.6,AA,0.011018142,0.004892675,0.028638917,-0.011118417,1.78,-0.18,-1.66,0.01,1.42
11.0,1.0,3084,WMS,20.55,53165.0,0.022388,55246.0,2017-07-01,1135305.3,2017-07-01,5.8,5.6,A,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
12.0,1.0,3861,IMAX,11.29,247021.0,0.007136,58857.0,2020-07-01,664495.5299999999,2020-07-01,8.4,6.2,AA,,,,,5.77,-2.32,-1.37,0.01,7.61
11.0,1.0,3531.0,CAT,56.99,1276990.0,-0.023977,622728.0,2009-12-01,35489268.72,2009-12-01,2.73,3.96,B,0.017812533,0.011528142,-0.003538292,-0.000309575,2.75,6.04,-0.17,0.01,3.01
11.0,1.0,3519.0,CMI,148.49001,270606.0,0.01704,168155.0,2017-02-01,24969337.631550003,2017-02-01,9.7,6.9,AAA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
44.0,1.0,6722,PPT,5.43,48940.0,0.010166,103224.0,2019-12-01,560506.32,2019-12-01,10.0,7.2,AAA,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,1.0,3531.0,CAT,85.8,1472961.0,0.013346,657700.0,2013-05-01,56430660.0,2013-05-01,7.4,5.5,AA,0.035481283,-0.028590558,0.034830267,0.010653667,2.8,1.73,2.63,0.0,-2.02
11.0,1.0,3533.0,BHI,57.17,718189.0,0.096051,431274.0,2010-12-01,24655934.58,2010-12-01,4.88,5.46,BBB,0.027777883,-0.000319158,0.003834375,-0.024195,6.82,0.69,3.76,0.01,-3.03
73.0,4.0,6726,MINT,101.149,156683.0,0.001237,37900.0,2015-03-01,3833547.1,2015-03-01,8.1,6.9,AA,0.032549283,-0.021895333,0.004033567,-0.020563258,-1.12,3.04,-0.37,0.0,2.74
11.0,3.0,4911,EXC,39.89,1376770.0,0.115492,975572.0,2020-10-01,38915567.08,2020-10-01,7.8,6.728571428571429,AA,,,,,-2.1,4.37,4.22,0.01,-3.05
11.0,3.0,7370.0,MSFT,27.29,12083088.0,0.065319,9130293.0,2008-08-01,249165695.97,2008-08-01,7.5,7.39,AA,-0.008071317,0.007792425,,0.018899767,1.53,3.6,1.59,0.13,-4.02
12.0,1.0,3674,STM,7.47,216337.0,0.012032,910560.0,2014-12-01,6801883.2,2014-12-02,6.0,6.3,A,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
31.0,1.0,2911,SNP,66.11,43363.0,-0.08807,15217.0,2019-05-01,1005995.87,2019-05-01,9.1,6.4,AAA,,,,,-6.94,-1.31,-2.35,0.21,7.56
11.0,3.0,9999,CNAT,7.2,45897.0,0.176471,15689.0,2014-10-01,112960.8,2014-10-01,9.8,6.6,AAA,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
12.0,1.0,7389,ACN,94.27,570000.0,-0.085734,624135.0,2015-08-01,58837206.45,2015-08-01,9.2,7.0,AAA,-0.00575945,0.005492483,-0.018212583,-0.000829442,-6.04,0.33,2.77,0.0,-2.09
11.0,1.0,4911.0,NEE,64.35,390481.0,0.053536,417076.0,2012-04-01,26838840.6,2012-04-01,10.0,6.94,AAA,-0.012918317,0.010311542,-0.01266955,0.01694925,-0.85,-0.41,-0.78,0.0,3.75
11.0,1.0,7363,SRT,8.84,19833.0,-0.096114,16199.0,2018-04-01,143199.16,2018-04-01,7.7,6.1,AA,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
11.0,1.0,7812.0,TWX,39.12,1446854.0,0.016104,959916.0,2012-07-01,37551913.92,2012-07-01,5.04,4.76,BBB,0.005083025,0.005567592,-0.014715367,0.005487975,0.79,-2.77,-0.02,0.0,3.04
12.0,1.0,2086.0,CCE,31.4,437674.0,-0.027197,483070.0,2016-12-01,15168398.0,2016-12-01,9.1,6.9,AAA,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
44.0,2.0,6726,UTG,30.88,17849.0,0.068464,29014.0,2014-10-01,895952.32,2014-10-01,7.4,6.7,AA,-0.018946583,-0.070176675,0.034851925,0.006880533,2.52,4.2,-1.81,0.0,-0.06
31.0,1.0,6211.0,CS,23.61,288911.0,0.011568,57000.0,2012-11-01,1345770.0,2012-11-01,9.63,7.66,AAA,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
73.0,3.0,6726,AIA,66.0,7248.0,0.089554,17800.0,2019-12-01,1174800.0,2019-12-01,8.9,6.9,AAA,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,1.0,3084,WMS,44.34,102000.0,0.095955,68786.0,2020-05-01,3049971.24,2020-05-01,7.1,6.0,A,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,1.0,3825,A,37.65,507352.0,-0.099498,327769.0,2016-01-01,12340502.85,2016-01-01,8.8,6.5,AAA,-0.059022358,-0.014869525,-0.019587783,0.011446708,-5.77,-3.43,2.09,0.01,1.44
11.0,3.0,7361,KELYA,15.45,48453.0,0.217494,35800.0,2020-04-01,553110.0,2020-04-01,7.3,6.3,AA,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,1.0,3841.0,MMM,60.1,962965.0,0.052539,693543.0,2009-06-01,41681934.3,2009-06-01,4.44,4.74,BBB,-0.020560367,-0.031567275,0.037550033,-0.006365358,0.43,2.63,-2.73,0.01,5.48
11.0,3.0,5990,PDCO,46.955,198875.0,-0.033101,103278.0,2015-04-01,4849418.49,2015-04-01,10.0,7.1,AAA,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
11.0,1.0,3531.0,CAT,84.6,1445087.0,0.076336,634703.0,2010-11-01,53695873.8,2010-11-01,2.73,3.96,B,0.016021025,0.035308383,-0.044200958,-0.025508467,0.6,3.74,-0.92,0.01,2.66
11.0,1.0,4931,CMS,32.78,604979.0,-0.034734,277472.0,2015-08-01,9095532.16,2015-08-01,5.6,5.1,BBB,-0.00575945,0.005492483,-0.018212583,-0.000829442,-6.04,0.33,2.77,0.0,-2.09
12.0,1.0,1389,FTI,16.51,943225.0,-0.229944,447065.0,2020-01-01,7381043.15,2020-01-01,7.3,6.4,AA,,,,,-0.11,-3.11,-6.23,0.13,5.98
12.0,1.0,7389,ACN,214.72,555095.0,0.064974,636197.0,2020-06-01,136604219.84,2020-06-01,8.8,6.0,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
31.0,1.0,8742,AMFW,11.89,37565.0,-0.081144,298355.0,2015-01-01,3547440.95,2015-01-01,8.5,8.2,AA,-0.031476367,-0.014181025,-0.013698833,0.000254508,-3.11,-0.55,-3.58,0.0,3.84
11.0,3.0,7370.0,MSFT,33.1,14536561.0,0.15714,8351107.0,2013-04-01,276421641.7,2013-04-01,8.5,6.9,AA,-0.030219217,0.011294725,0.0250109,-0.002319942,1.55,-2.36,0.45,0.0,0.22
11.0,1.0,3825.0,A,25.68,829947.0,0.105943,343354.0,2009-08-01,8817330.72,2009-08-01,9.97,7.49,AAA,0.011111375,-0.000591208,0.041527525,-0.027359433,3.33,-1.08,7.63,0.01,-9.07
12.0,1.0,2086,CCE,38.99,413984.0,-0.039892,484382.0,2017-11-01,18886054.18,2017-11-01,8.6,6.8,AAA,-0.0074978,-0.001601825,0.002098283,-0.016665908,3.12,-0.58,-0.08,0.08,-0.87
11.0,3.0,3366,MATW,59.81,25576.0,0.038628,32882.0,2015-11-01,1966672.42,2015-11-01,6.5,6.4,A,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,1.0,3531.0,CAT,89.6085,1155208.0,0.05735,653934.0,2012-12-01,58598044.839,2012-12-01,8.07,6.04,AA,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
31.0,1.0,8299.0,DL,9.15,7893.0,-0.100295,20293.0,2017-05-01,185680.95,2017-05-01,8.9,6.4,AAA,-0.038424192,-0.000799992,0.017869033,0.0323629,1.06,-2.52,-3.78,0.06,1.48
11.0,3.0,7370,MSFT,38.13,7965331.0,0.084875,8347968.0,2013-11-01,318308019.84000003,2013-11-01,10.0,8.2,AAA,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
73.0,4.0,6726,GASX,26.81,5068.0,0.455222,125.0,2018-10-01,3351.25,2018-10-01,10.0,7.9,AAA,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
11.0,3.0,3674,TXN,42.4,1447936.0,-0.027556,1084214.0,2014-01-01,45970673.6,2014-01-01,6.4,6.5,A,0.009432433,-0.009162825,-0.006724167,-0.006907508,-3.32,0.9,-2.07,0.0,1.71
11.0,1.0,4612,SRE,116.08,346868.0,0.004239,273458.0,2018-08-01,31743004.64,2018-08-01,5.983333333333333,6.083333333333333,AA,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
11.0,1.0,3531.0,CAT,64.43,1216080.0,0.005619,645808.0,2007-02-01,41609409.440000005,2007-02-01,0.0,3.34,CCC,0.019248483,-0.009523283,,-0.011084133,-1.96,1.18,-0.13,0.38,-1.35
11.0,3.0,5812.0,TAST,11.85,53551.0,-0.153571,36202.0,2017-05-01,428993.7,2017-05-01,2.0,4.2,B,-0.038424192,-0.000799992,0.017869033,0.0323629,1.06,-2.52,-3.78,0.06,1.48
18.0,1.0,6798,PLD,43.56,770793.0,0.028331,521176.0,2015-03-01,22702426.56,2015-03-01,7.2,7.2,AA,0.032549283,-0.021895333,0.004033567,-0.020563258,-1.12,3.04,-0.37,0.0,2.74
11.0,3.0,7370.0,MSFT,24.65,10003985.0,0.053571,8910674.0,2009-08-01,219648114.1,2009-08-01,8.21,7.17,AA,0.011111375,-0.000591208,0.041527525,-0.027359433,3.33,-1.08,7.63,0.01,-9.07
11.0,3.0,5812,TAST,6.8,122487.0,0.162393,52092.0,2020-11-01,354225.6,2020-11-01,1.7,4.1,B,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,4911,NEE,170.10001,314555.0,0.021905,471605.0,2018-08-01,80220015.21605,2018-08-01,9.1,7.2,AAA,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
11.0,1.0,5031,GMS,18.38,96808.0,0.168468,42321.0,2020-04-01,777859.98,2020-04-01,5.0,5.5,BBB,,,,,13.65,2.47,-1.26,0.0,-5.23
11.0,1.0,3089,MYE,15.86,50567.0,-0.317849,35204.0,2018-10-01,558335.44,2018-10-01,4.6,5.6,BBB,-0.056713083,-0.0289703,0.0173875,0.004624725,-7.68,-4.77,3.44,0.19,-1.99
12.0,1.0,1389.0,MDR,6.21,579275.0,-0.050459,283862.0,2017-05-01,1762783.02,2017-05-01,7.1,6.4,A,-0.038424192,-0.000799992,0.017869033,0.0323629,1.06,-2.52,-3.78,0.06,1.48
11.0,1.0,2621.0,BCC,22.8,86817.0,0.184416,38351.0,2016-11-01,874402.8,2016-11-01,10.0,7.1,AAA,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
18.0,1.0,6798,PLD,60.68,636002.0,-0.068039,533054.0,2018-02-01,32345716.72,2018-02-01,8.4,6.5,AA,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
11.0,1.0,3275.0,GMS,29.84,17232.0,0.019126,40943.0,2017-01-01,1221739.12,2017-01-01,7.1,6.6,A,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
11.0,3.0,5047.0,HSIC,54.9,144317.0,-0.026768,91514.0,2010-06-01,5024118.6,2010-06-01,2.83,4.81,B,-0.031227517,-0.011080317,-0.011441875,0.005633958,-5.57,-1.82,-4.7,0.01,-2.76
11.0,1.0,3533.0,BHI,28.55,1276480.0,-0.02593,308875.0,2009-03-01,8818381.25,2009-03-01,4.83,4.78,BBB,0.022414275,-0.014763358,,-0.016448783,8.95,0.04,3.48,0.02,-11.87
12.0,1.0,6799,ALLE,97.05,209483.0,-0.021969,93946.0,2019-05-01,9117459.3,2019-05-01,7.3,6.4,AA,,,,,-6.94,-1.31,-2.35,0.21,7.56
31.0,1.0,8742,AMFW,6.76,5064.0,0.251852,298355.0,2017-09-01,2016879.8,2017-09-01,8.5,7.5,AA,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,3.0,9999,CNAT,5.61,88020.0,0.385185,30171.0,2018-08-01,169259.31,2018-08-01,9.2,5.9,AAA,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
12.0,1.0,1389.0,MDR,5.14,557060.0,0.025948,241340.0,2016-10-01,1240487.6,2016-10-01,6.5,6.6,A,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
11.0,1.0,2621,BCC,31.3,49058.0,0.045773,38824.0,2015-11-01,1215191.2,2015-11-01,10.0,6.8,AAA,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,3.0,3674,TXN,118.74,923172.0,0.030757,917773.0,2020-05-01,108976366.02,2020-05-01,8.4,6.5,AA,,,,,5.58,2.47,-4.89,0.01,0.43
11.0,3.0,3559,LRCX,176.09,394754.0,0.038389,152593.0,2019-02-01,26870101.37,2019-02-01,6.5,5.8,A,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
73.0,4.0,6726,UPRO,27.63,4240043.0,-0.481427,34300.0,2020-03-01,947709.0,2020-03-01,2.3,4.3,B,,,,,-13.39,-4.86,-13.95,0.13,7.97
31.0,1.0,8299.0,DL,3.3,1929.0,0.0,10880.0,2012-05-01,35904.0,2012-05-01,8.91,6.59,AAA,-0.02583895,-0.006901442,-0.000560833,0.015671075,-6.19,0.07,-1.06,0.01,6.49
73.0,4.0,6726.0,AIA,42.49,14238.0,-0.052626,5400.0,2013-06-01,229446.0,2013-06-01,10.0,7.5,AAA,0.002879308,0.013598783,-0.002240808,-0.009961475,-1.2,1.33,0.03,0.0,0.52
14.0,1.0,6726,FRA,14.3,23569.0,0.019957,37232.0,2017-07-01,532417.6,2017-07-01,8.4,6.1,AA,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
73.0,4.0,6726,MINT,98.98,954270.0,-0.027369,120430.0,2020-03-01,11920161.4,2020-03-01,9.6,6.2,AAA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,1.0,4911.0,CMS,45.4,356194.0,0.014752,280013.0,2017-04-01,12712590.2,2017-04-01,7.6,7.1,AA,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
11.0,1.0,3084,WMS,41.57,52172.0,0.070288,68273.0,2020-01-01,2838108.61,2020-01-01,6.7,6.3,A,,,,,-0.11,-3.11,-6.23,0.13,5.98
